project_id,client_id,client_name,sector,service_line,start_date,planned_end_date,actual_end_date,status,complexity,team_size,senior_staff_count,junior_staff_count,contract_value_usd,actual_cost_usd,delay_days,cost_overrun_pct,client_satisfaction_score,renewed_within_12m,acquisition_channel
P1614,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Political Risk Management,2024-05-23,2024-07-23,2024-07-27,Completed,Medium,4,2,2,46300.0,48300.0,4.0,0.044,4.5,Yes,Repeat Client
P1611,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Market & Social Research,2024-05-23,2024-09-23,2024-12-15,Completed,Medium,4,2,2,77500.0,98300.0,83.0,0.269,1.6,No,Referral
P0156,C-A-Client-01,A-Client-01,Agriculture,Strategic Planning,2024-05-23,2024-10-23,2024-10-26,Completed,Medium,7,3,4,164200.0,167200.0,3.0,0.018,4.2,No,Competitive Tender
P1176,C-PS-Client-09,PS-Client-09,Public Sector,Strategic Planning,2024-05-24,2024-07-24,2024-07-26,Completed,Medium,8,3,5,64200.0,65700.0,2.0,0.023,4.2,No,Repeat Client
P0399,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Stakeholder Engagement,2024-05-24,2024-08-24,2024-08-24,Completed,Medium,7,2,5,117100.0,117100.0,0.0,0.0,3.9,No,Referral
P0392,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Strategic Planning,2024-05-26,2024-08-26,2024-08-26,Completed,Low,4,1,3,67200.0,67200.0,0.0,0.0,4.7,Yes,Referral
P0754,C-E-Client-01,E-Client-01,Energy,Political Risk Management,2024-05-26,2024-08-26,2024-08-29,Completed,Medium,8,3,5,151500.0,155900.0,3.0,0.029,3.9,Yes,Repeat Client
P0755,C-E-Client-09,E-Client-09,Energy,Political Risk Management,2024-05-26,2024-09-26,2024-09-27,Completed,Medium,7,2,5,184600.0,185500.0,1.0,0.005,4.6,No,Repeat Client
P1610,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Market & Social Research,2024-05-27,2024-12-27,2025-05-01,Completed,High,15,7,8,597000.0,777900.0,125.0,0.303,2.2,Too Recent,Referral
P1616,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Political Risk Management,2024-06-02,2024-09-02,2024-09-02,Completed,Low,4,2,2,51600.0,51600.0,0.0,0.0,4.4,No,Direct Outreach
P1178,C-PS-Client-04,PS-Client-04,Public Sector,Digital Transformation,2024-06-02,2024-09-02,2024-09-04,Completed,Medium,4,2,2,52500.0,53700.0,2.0,0.023,4.0,No,Direct Outreach
P1620,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Data Visualization & Analytics,2024-06-03,2024-09-03,2024-09-04,Completed,Medium,6,3,3,92600.0,93300.0,1.0,0.008,4.0,No,Repeat Client
P0404,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Data Visualization & Analytics,2024-06-03,2024-09-03,2024-09-03,Completed,Low,4,1,3,59300.0,59300.0,0.0,0.0,3.8,Yes,Repeat Client
P0760,C-E-Client-04,E-Client-04,Energy,Data Visualization & Analytics,2024-06-04,2024-07-04,,Cancelled,Low,4,2,2,19200.0,19200.0,,,,N/A,Repeat Client
P1617,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Data Visualization & Analytics,2024-06-04,2024-10-04,2024-11-02,Completed,Medium,4,1,3,82200.0,98600.0,29.0,0.2,3.2,No,Repeat Client
P0402,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Digital Transformation,2024-06-05,2024-08-05,2024-08-05,Completed,Medium,7,3,4,79500.0,79500.0,0.0,0.0,4.6,No,Repeat Client
P1621,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Strategic Planning,2024-06-06,2024-09-06,2024-09-06,Completed,Medium,8,2,6,122400.0,122400.0,0.0,0.0,4.7,No,Referral
P1619,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Strategic Planning,2024-06-07,2024-09-07,2024-09-08,Completed,Medium,5,2,3,79300.0,80000.0,1.0,0.009,4.1,Yes,Referral
P1623,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Digital Transformation,2024-06-07,2024-08-07,2024-08-30,Completed,Low,2,1,1,19000.0,24900.0,23.0,0.31,3.4,No,Competitive Tender
P0406,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Market & Social Research,2024-06-08,2024-07-08,2024-07-11,Completed,Low,2,1,1,9500.0,10600.0,3.0,0.114,4.0,No,Referral
P0758,C-E-Client-01,E-Client-01,Energy,Political Risk Management,2024-06-08,2024-10-08,2024-12-06,Completed,High,11,5,6,303800.0,418600.0,59.0,0.378,2.6,No,Referral
P0763,C-E-Client-06,E-Client-06,Energy,Stakeholder Engagement,2024-06-08,2024-09-08,2024-09-09,Completed,Low,3,1,2,53400.0,53800.0,1.0,0.008,4.3,Yes,Repeat Client
P1326,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Digital Transformation,2024-06-10,2024-08-10,2024-08-13,Completed,Low,2,1,1,10600.0,11000.0,3.0,0.036,3.9,No,Repeat Client
P0994,C-FAI-Client-02,FAI-Client-02,Finance and Insurance,Data Visualization & Analytics,2024-06-10,2024-10-10,2024-10-12,Completed,Medium,8,3,5,206400.0,208900.0,2.0,0.012,4.4,Yes,Repeat Client
P0403,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Digital Transformation,2024-06-15,2024-10-15,2024-10-15,Completed,High,12,4,8,374900.0,374900.0,0.0,0.0,4.4,Yes,Direct Outreach
P1328,C-CEAT-Client-01,CEAT-Client-01,Creative Economy and Tourism,Strategic Planning,2024-06-17,2024-11-17,2024-11-20,Completed,High,10,3,7,254100.0,257400.0,3.0,0.013,3.8,No,Referral
P0759,C-E-Client-04,E-Client-04,Energy,Market & Social Research,2024-06-17,2024-10-17,2024-12-20,Completed,Medium,8,3,5,193500.0,254500.0,64.0,0.315,2.9,No,Repeat Client
P0761,C-E-Client-04,E-Client-04,Energy,Stakeholder Engagement,2024-06-18,2024-09-18,2024-10-05,Completed,Low,2,1,1,36200.0,43400.0,17.0,0.199,3.8,No,Repeat Client
P0408,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Stakeholder Engagement,2024-06-19,2024-08-19,2024-08-20,Completed,Low,3,1,2,31300.0,32000.0,1.0,0.021,4.6,No,Repeat Client
P0401,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Strategic Planning,2024-06-20,2024-10-20,2024-10-24,Completed,Medium,7,2,5,177300.0,181400.0,4.0,0.023,4.3,Yes,Repeat Client
P1618,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Stakeholder Engagement,2024-06-22,2024-07-22,2024-08-03,Completed,Low,2,1,1,9600.0,12300.0,12.0,0.28,4.3,Yes,Direct Outreach
P0158,C-A-Client-06,A-Client-06,Agriculture,Political Risk Management,2024-06-22,2024-10-22,2024-10-25,Completed,Medium,7,2,5,97000.0,99000.0,3.0,0.021,4.6,No,Repeat Client
P0159,C-A-Client-06,A-Client-06,Agriculture,Digital Transformation,2024-06-24,2024-09-24,2024-09-25,Completed,Low,3,1,2,25800.0,26000.0,1.0,0.007,4.0,No,Referral
P1324,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Political Risk Management,2024-06-25,2024-12-25,2024-12-26,Completed,High,12,4,8,298300.0,300400.0,1.0,0.007,4.5,No,Direct Outreach
P1615,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Strategic Planning,2024-06-25,2024-08-25,2024-08-28,Completed,Low,2,1,1,18300.0,19400.0,3.0,0.058,4.4,Yes,Repeat Client
P0995,C-FAI-Client-07,FAI-Client-07,Finance and Insurance,Digital Transformation,2024-06-25,2024-11-25,2024-11-27,Completed,Medium,7,2,5,243200.0,245100.0,2.0,0.008,4.1,No,Competitive Tender
P0407,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Stakeholder Engagement,2024-06-26,2024-08-26,2024-08-27,Completed,Low,2,1,1,16200.0,16400.0,1.0,0.012,4.3,No,Repeat Client
P1622,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Digital Transformation,2024-06-27,2024-09-27,2024-11-08,Completed,Low,2,1,1,23600.0,30200.0,42.0,0.28,3.4,No,Repeat Client
P1325,C-CEAT-Client-09,CEAT-Client-09,Creative Economy and Tourism,Strategic Planning,2024-06-27,2024-10-27,2024-10-27,Completed,High,13,4,9,207700.0,207700.0,0.0,0.0,3.5,No,Repeat Client
P0405,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Stakeholder Engagement,2024-06-28,2024-09-28,,Cancelled,Medium,5,2,3,73300.0,76200.0,,,,N/A,Referral
P0762,C-E-Client-03,E-Client-03,Energy,Market & Social Research,2024-06-28,2025-01-28,2025-03-18,Completed,High,12,4,8,614200.0,738900.0,49.0,0.203,3.0,Too Recent,Repeat Client
P1327,C-CEAT-Client-09,CEAT-Client-09,Creative Economy and Tourism,Political Risk Management,2024-06-28,2024-10-28,2024-10-28,Completed,Medium,6,2,4,85100.0,85100.0,0.0,0.0,4.8,Yes,Referral
P0993,C-FAI-Client-09,FAI-Client-09,Finance and Insurance,Strategic Planning,2024-06-28,2024-10-28,2024-10-28,Completed,High,12,5,7,384200.0,384200.0,0.0,0.0,4.1,No,Repeat Client
P0996,C-FAI-Client-09,FAI-Client-09,Finance and Insurance,Market & Social Research,2024-07-01,2024-12-01,2024-12-04,Completed,Medium,5,2,3,181200.0,183900.0,3.0,0.015,4.6,Yes,Repeat Client
P0764,C-E-Client-10,E-Client-10,Energy,Market & Social Research,2024-07-01,2024-11-01,2024-11-02,Completed,Medium,8,3,5,202500.0,204300.0,1.0,0.009,4.2,No,Referral
P0409,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Digital Transformation,2024-07-03,2024-08-03,2024-08-05,Completed,Low,3,1,2,15100.0,15800.0,2.0,0.049,4.2,Yes,Referral
P1624,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Data Visualization & Analytics,2024-07-04,2024-08-04,2024-08-05,Completed,Low,4,1,3,15400.0,16000.0,1.0,0.04,4.7,No,Referral
P0161,C-A-Client-02,A-Client-02,Agriculture,Digital Transformation,2024-07-04,2024-10-04,2024-11-10,Completed,Medium,6,3,3,80800.0,110200.0,37.0,0.364,3.1,No,Referral
P1626,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Political Risk Management,2024-07-04,2024-12-04,2025-01-16,Completed,High,12,4,8,358800.0,456000.0,43.0,0.271,3.1,Too Recent,Referral
P1628,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Political Risk Management,2024-07-04,2024-12-04,2025-01-11,Completed,Medium,4,1,3,116200.0,141100.0,38.0,0.214,2.4,Too Recent,Repeat Client
P1631,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Stakeholder Engagement,2024-07-04,2024-09-04,2024-09-06,Completed,Low,3,1,2,27000.0,28100.0,2.0,0.041,5.0,Yes,Referral
P1335,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Digital Transformation,2024-07-04,2024-08-04,2024-09-14,Completed,Low,3,1,2,7900.0,12600.0,41.0,0.6,1.9,No,Referral
P0415,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Data Visualization & Analytics,2024-07-05,2024-11-05,2024-11-07,Completed,Medium,5,2,3,112600.0,114000.0,2.0,0.012,5.0,Yes,Repeat Client
P0998,C-FAI-Client-06,FAI-Client-06,Finance and Insurance,Strategic Planning,2024-07-05,2024-09-05,2024-09-07,Completed,Low,4,2,2,48700.0,50600.0,2.0,0.04,4.8,No,Repeat Client
P0997,C-FAI-Client-05,FAI-Client-05,Finance and Insurance,Digital Transformation,2024-07-05,2024-12-05,,Cancelled,Medium,8,3,5,268100.0,269400.0,,,,N/A,Referral
P0766,C-E-Client-02,E-Client-02,Energy,Strategic Planning,2024-07-06,2024-12-06,,Cancelled,Medium,4,2,2,138900.0,184500.0,,,,N/A,Referral
P1627,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Data Visualization & Analytics,2024-07-07,2024-10-07,2024-10-08,Completed,Medium,7,2,5,112500.0,114000.0,1.0,0.013,4.2,No,Referral
P1334,C-CEAT-Client-04,CEAT-Client-04,Creative Economy and Tourism,Strategic Planning,2024-07-08,2024-10-08,2024-10-09,Completed,Low,3,1,2,31000.0,31300.0,1.0,0.01,3.4,No,Repeat Client
P0417,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Market & Social Research,2024-07-09,2024-10-09,2025-01-03,Completed,Medium,8,2,6,136300.0,207900.0,86.0,0.525,1.7,Too Recent,Competitive Tender
P0414,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Stakeholder Engagement,2024-07-14,2024-10-14,2024-10-18,Completed,Low,2,1,1,31200.0,32200.0,4.0,0.031,4.0,No,Referral
P0160,C-A-Client-05,A-Client-05,Agriculture,Market & Social Research,2024-07-15,2024-11-15,2025-02-10,Completed,Medium,6,3,3,102200.0,152000.0,87.0,0.487,2.1,Too Recent,Repeat Client
P0163,C-A-Client-05,A-Client-05,Agriculture,Strategic Planning,2024-07-16,2025-01-16,2025-01-18,Completed,High,15,7,8,512500.0,519200.0,2.0,0.013,4.6,Too Recent,Repeat Client
P1330,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Data Visualization & Analytics,2024-07-16,2024-11-16,2024-11-17,Completed,Medium,7,2,5,104900.0,105600.0,1.0,0.007,4.1,Yes,Repeat Client
P0413,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Market & Social Research,2024-07-17,2025-01-17,2025-01-20,Completed,High,9,2,7,448600.0,457100.0,3.0,0.019,4.5,Too Recent,Repeat Client
P1331,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Market & Social Research,2024-07-17,2024-10-17,2024-10-18,Completed,Low,4,1,3,36600.0,36900.0,1.0,0.008,4.0,No,Referral
P0162,C-A-Client-04,A-Client-04,Agriculture,Digital Transformation,2024-07-18,2024-10-18,2024-11-06,Completed,Medium,5,2,3,63200.0,71400.0,19.0,0.129,3.3,No,Direct Outreach
P1633,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Market & Social Research,2024-07-18,2024-09-18,2024-09-22,Completed,Low,3,1,2,26500.0,28100.0,4.0,0.059,3.8,Yes,Repeat Client
P0999,C-FAI-Client-02,FAI-Client-02,Finance and Insurance,Strategic Planning,2024-07-18,2024-10-18,2024-10-21,Completed,Low,2,1,1,27600.0,28300.0,3.0,0.027,4.1,Yes,Referral
P1329,C-CEAT-Client-09,CEAT-Client-09,Creative Economy and Tourism,Strategic Planning,2024-07-19,2024-10-19,2024-10-21,Completed,Low,4,1,3,33700.0,34600.0,2.0,0.028,4.1,No,Competitive Tender
P0765,C-E-Client-09,E-Client-09,Energy,Data Visualization & Analytics,2024-07-19,2024-08-19,2024-08-21,Completed,Low,3,1,2,16000.0,17200.0,2.0,0.072,4.4,Yes,Repeat Client
P1332,C-CEAT-Client-09,CEAT-Client-09,Creative Economy and Tourism,Digital Transformation,2024-07-20,2024-10-20,2024-10-20,Completed,Low,3,1,2,26600.0,26600.0,0.0,0.0,4.8,Yes,Repeat Client
P0412,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Digital Transformation,2024-07-21,2024-11-21,2024-11-23,Completed,High,14,6,8,379800.0,384000.0,2.0,0.011,4.4,No,Repeat Client
P1333,C-CEAT-Client-03,CEAT-Client-03,Creative Economy and Tourism,Stakeholder Engagement,2024-07-21,2024-09-21,2024-09-21,Completed,Low,3,1,2,20100.0,20100.0,0.0,0.0,4.3,No,Competitive Tender
P0418,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Stakeholder Engagement,2024-07-21,2025-01-21,2025-02-05,Completed,High,15,4,11,708500.0,761600.0,15.0,0.075,3.6,Too Recent,Repeat Client
P0419,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Market & Social Research,2024-07-21,2024-08-21,2024-08-25,Completed,Low,4,1,3,18200.0,20200.0,4.0,0.112,3.9,No,Repeat Client
P0416,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Strategic Planning,2024-07-23,2024-12-23,2024-12-26,Completed,High,12,5,7,462600.0,472300.0,3.0,0.021,4.3,No,Repeat Client
P1625,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Digital Transformation,2024-07-23,2024-10-23,2024-10-27,Completed,Low,2,1,1,27600.0,29100.0,4.0,0.054,3.9,Yes,Repeat Client
P1632,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Market & Social Research,2024-07-24,2024-09-24,2024-09-26,Completed,Low,4,2,2,30100.0,31000.0,2.0,0.029,4.5,No,Repeat Client
P0410,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Political Risk Management,2024-07-24,2024-12-24,2024-12-25,Completed,Medium,8,4,4,262200.0,263800.0,1.0,0.006,4.3,No,Repeat Client
P1630,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Political Risk Management,2024-07-24,2024-11-24,2025-03-12,Completed,High,8,2,6,210500.0,322500.0,108.0,0.532,1.5,Too Recent,Repeat Client
P1629,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Stakeholder Engagement,2024-07-25,2024-09-25,2024-09-29,Completed,Low,4,1,3,34600.0,35900.0,4.0,0.038,3.8,Yes,Competitive Tender
P0164,C-A-Client-04,A-Client-04,Agriculture,Data Visualization & Analytics,2024-07-27,2024-10-27,2024-10-31,Completed,Medium,6,2,4,65000.0,66800.0,4.0,0.027,4.3,No,Repeat Client
P0411,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Data Visualization & Analytics,2024-07-27,2024-10-27,2024-10-28,Completed,Low,2,1,1,27000.0,27400.0,1.0,0.013,4.1,No,Competitive Tender
P1635,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Political Risk Management,2024-08-01,2025-01-01,2025-01-01,Completed,Medium,4,1,3,91900.0,91900.0,0.0,0.0,4.4,Too Recent,Repeat Client
P1000,C-FAI-Client-07,FAI-Client-07,Finance and Insurance,Stakeholder Engagement,2024-08-01,2024-11-01,2024-11-01,Completed,Low,4,2,2,56600.0,56600.0,0.0,0.0,4.2,No,Direct Outreach
P0768,C-E-Client-03,E-Client-03,Energy,Data Visualization & Analytics,2024-08-01,2025-02-01,2025-02-04,Completed,High,10,2,8,489900.0,496800.0,3.0,0.014,4.0,Too Recent,Repeat Client
P1337,C-CEAT-Client-09,CEAT-Client-09,Creative Economy and Tourism,Digital Transformation,2024-08-02,2024-12-02,2025-01-11,Completed,Medium,6,2,4,87700.0,112800.0,40.0,0.286,3.7,Too Recent,Competitive Tender
P1181,C-PS-Client-08,PS-Client-08,Public Sector,Digital Transformation,2024-08-02,2024-11-02,2024-11-04,Completed,Low,4,1,3,42000.0,42800.0,2.0,0.018,4.0,No,Repeat Client
P0166,C-A-Client-05,A-Client-05,Agriculture,Digital Transformation,2024-08-02,2024-09-02,2024-09-06,Completed,Low,4,2,2,15500.0,16800.0,4.0,0.087,4.3,Yes,Repeat Client
P0421,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Digital Transformation,2024-08-02,2024-09-02,2024-09-02,Completed,Low,2,1,1,11000.0,11000.0,0.0,0.0,4.4,Yes,Competitive Tender
P0426,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Political Risk Management,2024-08-03,2024-10-03,2024-10-03,Completed,Medium,5,1,4,65000.0,65000.0,0.0,0.0,4.4,Yes,Repeat Client
P1644,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Market & Social Research,2024-08-04,2024-12-04,,Cancelled,Medium,7,2,5,169700.0,214000.0,,,,N/A,Referral
P0170,C-A-Client-08,A-Client-08,Agriculture,Strategic Planning,2024-08-04,2024-10-04,2024-10-06,Completed,Medium,7,3,4,48400.0,50000.0,2.0,0.033,4.0,No,Referral
P0167,C-A-Client-02,A-Client-02,Agriculture,Strategic Planning,2024-08-05,2024-11-05,2024-11-05,Completed,Low,3,1,2,30400.0,30400.0,0.0,0.0,4.8,No,Repeat Client
P1637,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Digital Transformation,2024-08-05,2025-03-05,2025-03-07,Completed,High,13,4,9,683300.0,690100.0,2.0,0.01,4.2,Too Recent,Repeat Client
P0770,C-E-Client-02,E-Client-02,Energy,Stakeholder Engagement,2024-08-05,2025-04-05,2025-04-09,Completed,High,9,3,6,466100.0,474500.0,4.0,0.018,4.5,Too Recent,Repeat Client
P0428,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Digital Transformation,2024-08-05,2024-10-05,2024-10-08,Completed,Low,4,1,3,35700.0,36900.0,3.0,0.033,4.2,Yes,Repeat Client
P0165,C-A-Client-03,A-Client-03,Agriculture,Data Visualization & Analytics,2024-08-06,2024-10-06,2024-10-09,Completed,Low,2,1,1,14100.0,14600.0,3.0,0.034,4.0,Yes,Competitive Tender
P1638,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Data Visualization & Analytics,2024-08-06,2024-10-06,2024-10-09,Completed,Medium,6,1,5,54900.0,57400.0,3.0,0.046,4.4,Yes,Repeat Client
P1338,C-CEAT-Client-05,CEAT-Client-05,Creative Economy and Tourism,Data Visualization & Analytics,2024-08-07,2024-12-07,2024-12-09,Completed,High,10,3,7,169200.0,171600.0,2.0,0.014,4.0,No,Competitive Tender
P1639,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Market & Social Research,2024-08-07,2025-04-07,2025-04-09,Completed,High,13,6,7,724800.0,729900.0,2.0,0.007,4.7,Too Recent,Repeat Client
P0425,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Political Risk Management,2024-08-08,2024-11-08,,Cancelled,Low,3,1,2,50400.0,63300.0,,,,N/A,Competitive Tender
P0767,C-E-Client-09,E-Client-09,Energy,Political Risk Management,2024-08-08,2024-11-08,2024-11-11,Completed,Medium,4,1,3,85100.0,88200.0,3.0,0.037,4.4,Yes,Repeat Client
P0773,C-E-Client-03,E-Client-03,Energy,Digital Transformation,2024-08-10,2024-12-10,2024-12-14,Completed,Medium,5,2,3,117600.0,121200.0,4.0,0.031,3.8,No,Competitive Tender
P1341,C-CEAT-Client-01,CEAT-Client-01,Creative Economy and Tourism,Market & Social Research,2024-08-11,2024-12-11,2024-12-14,Completed,Medium,7,2,5,107800.0,110600.0,3.0,0.026,4.7,No,Repeat Client
P0169,C-A-Client-05,A-Client-05,Agriculture,Political Risk Management,2024-08-11,2024-09-11,2024-09-12,Completed,Low,2,1,1,7100.0,7400.0,1.0,0.037,4.3,No,Repeat Client
P1642,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Political Risk Management,2024-08-13,2024-12-13,2024-12-26,Completed,Medium,7,3,4,146400.0,161500.0,13.0,0.103,4.0,Yes,Repeat Client
P0423,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Political Risk Management,2024-08-14,2024-11-14,2024-11-18,Completed,Low,4,1,3,51500.0,53400.0,4.0,0.036,4.2,No,Repeat Client
P0774,C-E-Client-06,E-Client-06,Energy,Market & Social Research,2024-08-14,2024-11-14,2024-11-16,Completed,Low,3,1,2,40600.0,41600.0,2.0,0.024,4.4,No,Direct Outreach
P1179,C-PS-Client-03,PS-Client-03,Public Sector,Data Visualization & Analytics,2024-08-14,2024-12-14,2024-12-28,Completed,Medium,4,2,2,66900.0,71100.0,14.0,0.063,4.0,No,Referral
P0427,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Stakeholder Engagement,2024-08-16,2025-01-16,2025-01-17,Completed,Medium,5,2,3,165400.0,166100.0,1.0,0.004,3.8,Too Recent,Direct Outreach
P1643,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Strategic Planning,2024-08-17,2024-12-17,2024-12-17,Completed,Medium,5,1,4,106000.0,106000.0,0.0,0.0,4.9,No,Competitive Tender
P0430,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Market & Social Research,2024-08-17,2025-04-17,2025-06-01,Completed,High,8,4,4,510800.0,575700.0,45.0,0.127,3.8,Too Recent,Competitive Tender
P1636,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Strategic Planning,2024-08-17,2024-11-17,2024-11-17,Completed,Low,4,1,3,54600.0,54600.0,0.0,0.0,4.2,Yes,Repeat Client
P1001,C-FAI-Client-04,FAI-Client-04,Finance and Insurance,Digital Transformation,2024-08-18,2024-10-18,2024-10-21,Completed,Medium,6,2,4,88300.0,92500.0,3.0,0.048,3.8,No,Repeat Client
P1340,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Digital Transformation,2024-08-18,2024-12-18,2024-12-19,Completed,Medium,4,2,2,62800.0,63400.0,1.0,0.01,4.3,Yes,Referral
